transaction_id,customer_id,timestamp,amount,channel,merchant_category,bank,location,age_group,hour,day_of_week,month,is_weekend,is_peak_hour,tx_count_24h,amount_sum_24h,amount_mean_7d,amount_std_7d,tx_count_total,amount_mean_total,amount_std_total,channel_diversity,location_diversity,amount_vs_mean_ratio,online_channel_ratio,is_fraud,fraud_technique,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,amount_log,amount_rounded,velocity_score,merchant_risk_score,composite_risk
TXN_911AA98C9AA8,CUST_13C3F9AD,2023-11-14 10:30:00,114797.42,Web,Education,GTBank,Other,40+,10,1,11,False,True,1,278310.4,149251.9467,92269.25385,89,161952.2553,337430.7797,5,1,1.71846129,0.730337079,1,SOCIAL_ENGINEERING,0.5,-0.866025404,0.781831482,0.623489802,-0.5,0.866025404,11.650933,0,1.71846129,0.231290726,0.124377979
TXN_DAE7C5DC9EF7,CUST_156AAAF0,2023-12-22 15:21:00,36809.87,ECOM,Grocery,Wema,Other,30-39,15,4,12,False,True,1,36809.87,80009.458,55717.44763,127,134420.1639,206370.062,6,1,0.27383984,0.724409449,0,,-0.707106781,-0.707106781,-0.433883739,-0.900968868,-2.45e-16,1.0,10.51354846,0,0.27383984,0.214999865,0.073262834
TXN_66C1122C546C,CUST_1DFF0A00,2023-11-12 13:49:00,1039843.8,POS,Fuel,GTBank,Abuja,20-29,13,6,11,True,False,1,96237.96,96237.96,0.0,93,171694.6665,251631.3264,6,1,0.560514788,0.688172043,1,SOCIAL_ENGINEERING,-0.258819045,-0.965925826,-0.781831482,0.623489802,-0.5,0.866025404,13.85458203,0,0.560514788,0.202718491,0.078752021
TXN_358CFE98520F,CUST_FC2938D9,2023-11-30 17:32:00,74975.14,Web,Fuel,Fidelity,Lagos,40+,17,3,11,False,False,1,103382.92,187586.565,84203.645,91,166699.3702,298963.8574,6,1,0.620172108,0.615384615,1,SOCIAL_ENGINEERING,-0.965925826,-0.258819045,0.433883739,-0.900968868,-0.5,0.866025404,11.22492521,0,0.620172108,0.202718491,0.080661055
TXN_FF360A76BE0A,CUST_AC5294E6,2023-11-28 01:16:00,262258.44,IB,ATM_Withdrawal,GTBank,Other,40+,1,1,11,False,False,1,312013.77,122774.4975,110456.5117,99,122675.2779,136309.6689,6,1,2.543391236,0.717171717,1,SOCIAL_ENGINEERING,0.258819045,0.965925826,0.781831482,0.623489802,-0.5,0.866025404,12.47708952,0,2.543391236,0.132291375,0.121075932
TXN_7404592334C8,CUST_B2CBAF9C,2023-11-10 11:18:00,164427.62,POS,Transport,FirstBank,Lagos,40+,11,4,11,False,True,1,39529.9,31527.5,8002.4,110,144342.2265,220425.9605,6,1,0.273860443,0.654545455,1,ROBBERY,0.258819045,-0.965925826,-0.433883739,-0.900968868,-0.5,0.866025404,12.01023183,0,0.273860443,0.440230432,0.140832664
TXN_982E28D8B606,CUST_56D0378B,2023-11-28 15:33:00,39796.63,Mobile,Transfer,Fidelity,Lagos,30-39,15,1,11,False,True,2,403549.87,158879.1233,145504.0051,95,182598.4911,345059.9416,6,1,0.217944912,0.736842105,0,,-0.707106781,-0.707106781,0.781831482,0.623489802,-0.5,0.866025404,10.59156264,0,4.420054707,0.294540894,0.103740725
TXN_CADF54B34CA1,CUST_608B1E5D,2023-11-26 11:32:00,204099.91,Mobile,Bill_Payment,Zenith,Rivers,20-29,11,6,11,True,True,1,262346.45,195052.24,153025.5598,111,196745.8034,441684.2953,6,1,1.333421664,0.765765766,1,SOCIAL_ENGINEERING,0.258819045,-0.965925826,-0.781831482,0.623489802,-0.5,0.866025404,12.22636981,0,1.333421664,0.829641092,0.291561821
TXN_627E82671025,CUST_D01FFC7B,2023-12-14 15:21:00,504947.26,Mobile,Bill_Payment,FirstBank,Other,20-29,15,3,12,False,True,1,504947.26,504947.26,0.0,97,170209.9694,259235.1266,6,1,2.966596465,0.659793814,0,,-0.707106781,-0.707106781,0.433883739,-0.900968868,-2.45e-16,1.0,13.13221125,0,2.966596465,0.829641092,0.343823415
TXN_9B9A8EC519B3,CUST_18304E63,2023-12-06 13:48:00,119752.96,Mobile,Bill_Payment,Wema,Lagos,20-29,13,2,12,False,False,1,71502.3,71502.3,0.0,82,182841.6906,345857.6724,6,1,0.391059111,0.658536585,1,SOCIAL_ENGINEERING,-0.258819045,-0.965925826,0.974927912,-0.222520934,-2.45e-16,1.0,11.69319458,0,0.391059111,0.829641092,0.261406219
TXN_AC907DA0E7D3,CUST_58E0DCD8,2023-12-25 17:41:00,745781.95,POS,Retail,Zenith,Lagos,<20,17,0,12,False,False,1,287703.47,157144.1667,106002.8789,99,149015.1244,195857.5294,6,1,1.930686837,0.636363636,1,SOCIAL_ENGINEERING,-0.965925826,-0.258819045,0.0,1.0,-2.45e-16,1.0,13.52218989,0,1.930686837,0.180890699,0.116049189
TXN_8D057D5550B4,CUST_D08B855C,2023-12-18 23:45:00,225765.38,Web,Transfer,GTBank,Lagos,30-39,23,0,12,False,False,1,225765.38,151207.4,77666.64257,109,183052.7073,377870.3777,6,1,1.23332864,0.71559633,0,,-0.258819045,0.965925826,0.0,1.0,-2.45e-16,1.0,12.32725603,0,1.23332864,0.294540894,0.127828785
TXN_85AE0ABE3DE2,CUST_B0B77A56,2023-11-19 16:50:00,84856.44,Mobile,Fuel,Zenith,Other,30-39,16,6,11,True,True,1,29010.98,32181.19667,2432.027216,93,141431.1123,190329.2824,6,1,0.205123006,0.741935484,1,SOCIAL_ENGINEERING,-0.866025404,-0.5,-0.781831482,0.623489802,-0.5,0.866025404,11.34872795,0,0.205123006,0.202718491,0.067379484
TXN_2847A0821336,CUST_26586561,2023-11-25 07:19:00,35157.69,Mobile,Fuel,Access,Other,40+,7,5,11,True,False,1,35157.69,75041.91667,56351.98751,98,154128.5428,249186.9507,5,1,0.22810481,0.693877551,0,,0.965925826,-0.258819045,-0.974927912,-0.222520934,-0.5,0.866025404,10.46762709,0,0.22810481,0.202718491,0.068114901
TXN_73666F6CF49E,CUST_2B155369,2023-11-16 21:02:00,321739.28,Mobile,Electronics,FCMB,Other,30-39,21,3,11,False,False,1,84554.31,119674.9867,107810.6944,112,155038.9885,269943.1309,6,1,0.545370977,0.678571429,1,SOCIAL_ENGINEERING,-0.707106781,0.707106781,0.433883739,-0.900968868,-0.5,0.866025404,12.68149992,0,0.545370977,0.369588322,0.128328368
TXN_EED6556DCDFF,CUST_A7901DFC,2023-11-11 14:52:00,82666.64,Web,Retail,Zenith,Lagos,30-39,14,5,11,True,True,1,224440.25,101345.0367,88996.60954,98,124944.0606,181302.9703,6,1,1.796311506,0.724489796,1,ROBBERY,-0.5,-0.866025404,-0.974927912,-0.222520934,-0.5,0.866025404,11.32258351,0,1.796311506,0.180890699,0.111749178
TXN_D33D509D9368,CUST_131A1EE1,2023-12-06 12:48:00,126965.58,Mobile,Airtime,UBA,Rivers,30-39,12,2,12,False,False,2,1033098.43,222214.7643,330003.223,91,156602.0782,277804.859,6,1,0.257575971,0.791208791,1,SOCIAL_ENGINEERING,1.22e-16,-1.0,0.974927912,-0.222520934,-2.45e-16,1.0,11.75167918,0,13.19384576,0.490394602,0.181233351
TXN_498071427830,CUST_0D17941B,2023-11-28 18:49:00,117519.98,Mobile,Restaurant,Sterling,Other,30-39,18,1,11,False,False,1,57393.47,66257.92,16891.7449,111,157447.6677,434015.5573,6,1,0.364521789,0.675675676,1,OTHER,-1.0,-1.84e-16,0.781831482,0.623489802,-0.5,0.866025404,11.67437215,0,0.364521789,0.608492831,0.194212546
TXN_4EE47F20DBA5,CUST_4F247CEA,2023-12-31 21:42:00,133483.96,Mobile,Fuel,Zenith,Lagos,40+,21,6,12,True,False,1,133483.96,133483.96,0.0,94,176280.6474,342301.6187,6,1,0.757219835,0.691489362,0,,-0.707106781,0.707106781,-0.781831482,0.623489802,-2.45e-16,1.0,11.80174409,0,0.757219835,0.202718491,0.085046582
TXN_326A6C307897,CUST_3490404C,2023-12-17 14:11:00,88884.4,Mobile,Retail,GTBank,Other,40+,14,6,12,True,True,1,160796.77,91327.5,49990.93092,106,193308.05,432277.2541,6,1,0.831811909,0.754716981,1,SOCIAL_ENGINEERING,-0.5,-0.866025404,-0.781831482,0.623489802,-2.45e-16,1.0,11.39510318,0,0.831811909,0.180890699,0.080885191
TXN_CD4D85237399,CUST_C716B27F,2023-12-10 15:21:00,1205531.68,Mobile,Restaurant,GTBank,Lagos,20-29,15,6,12,True,True,1,1205531.68,367588.315,483800.4168,104,160982.4058,223364.1153,6,1,7.488546253,0.778846154,0,,-0.707106781,-0.707106781,-0.781831482,0.623489802,-2.45e-16,1.0,14.00243209,0,7.488546253,0.608492831,0.422181329
TXN_CDD13F69F96B,CUST_B58DE8EC,2023-12-07 14:52:00,283178.84,Mobile,Grocery,Access,Lagos,40+,14,3,12,False,True,2,689608.17,288566.9275,143173.7284,95,150389.0182,199555.6183,5,1,1.183724373,0.810526316,1,SOCIAL_ENGINEERING,-0.5,-0.866025404,0.433883739,-0.900968868,-2.45e-16,1.0,12.55383745,0,9.170930068,0.214999865,0.118353551
TXN_4D6122C13CEB,CUST_87F6F7A4,2023-11-11 16:51:00,182019.87,ECOM,Medical,UBA,Lagos,30-39,16,5,11,True,True,1,182019.87,164980.26,83966.26984,104,149551.3642,273616.8218,6,1,1.21709791,0.673076923,0,,-0.866025404,-0.5,-0.974927912,-0.222520934,-0.5,0.866025404,12.11187663,0,1.21709791,0.121274285,0.075329419
TXN_6D8831326976,CUST_48E4CFD3,2023-11-05 17:54:00,337719.17,POS,Retail,Sterling,Lagos,20-29,17,6,11,True,False,1,152944.51,297320.19,144375.68,97,155971.9085,264483.3406,6,1,0.980583818,0.659793814,1,ROBBERY,-0.965925826,-0.258819045,-0.781831482,0.623489802,-0.5,0.866025404,12.72997293,0,0.980583818,0.180890699,0.085645892
TXN_729512281D81,CUST_7C4CDA56,2023-11-06 16:48:00,246153.72,IB,Restaurant,FCMB,Other,40+,16,0,11,False,True,3,2765292.4,755225.0875,629826.7906,98,158005.9987,268743.2033,6,1,8.303978058,0.632653061,1,OTHER,-0.866025404,-0.5,0.0,1.0,-0.5,0.866025404,12.41371556,0,52.50322625,0.608492831,0.536673643
TXN_7CF117D5159E,CUST_E3E66A78,2023-12-20 18:04:00,630144.11,Mobile,Restaurant,Fidelity,Other,20-29,18,2,12,False,False,2,181043.45,97157.305,111698.8242,119,206070.6199,599641.8839,6,1,0.52885589,0.722689076,1,SOCIAL_ENGINEERING,-1.0,-1.84e-16,0.974927912,-0.222520934,-2.45e-16,1.0,13.35370541,0,1.757092511,0.608492831,0.201927711
TXN_5583E1F525A2,CUST_12075EF4,2023-11-08 12:24:00,429212.09,Mobile,Fuel,Sterling,Other,30-39,12,2,11,False,False,2,90985.54,45492.77,17944.71,85,169199.5962,292415.6307,6,1,0.374924684,0.623529412,1,SOCIAL_ENGINEERING,1.22e-16,-1.0,0.974927912,-0.222520934,-0.5,0.866025404,12.96970879,0,1.075475406,0.202718491,0.074214239
TXN_0628B2AEB55B,CUST_DDE37DDA,2023-12-24 01:48:00,279852.36,Mobile,Education,Fidelity,Other,40+,1,6,12,True,False,1,42302.42,47320.405,5017.985,109,166640.8404,360908.9291,6,1,0.253852333,0.733944954,1,CARD_THEFT,0.258819045,0.965925826,-0.781831482,0.623489802,-2.45e-16,1.0,12.54202103,0,0.253852333,0.231290726,0.077510492
TXN_71DF520B3B2D,CUST_2FEE48BD,2023-11-19 06:48:00,656091.9,Web,Transport,Union,Other,<20,6,6,11,True,False,1,656091.9,339919.01,316172.89,108,150702.5886,234077.4557,6,1,4.353525394,0.833333333,0,,1.0,6.12e-17,-0.781831482,0.623489802,-0.5,0.866025404,13.39405767,0,4.353525394,0.440230432,0.271381942
TXN_8DB7B7E2B4EC,CUST_AF3CE883,2023-11-20 12:38:00,214350.98,Mobile,Education,Access,Lagos,20-29,12,0,11,False,False,1,75372.35,152176.775,76804.425,114,133458.0946,185938.8894,6,1,0.564759938,0.701754386,1,SOCIAL_ENGINEERING,1.22e-16,-1.0,0.0,1.0,-0.5,0.866025404,12.27537471,0,0.564759938,0.231290726,0.087459536
TXN_99587DAECDC7,CUST_04E63B87,2023-11-20 19:43:00,176312.7,Mobile,Medical,FCMB,Lagos,40+,19,0,11,False,False,2,118973.92,59269.78667,11725.46019,109,177698.7859,344404.9408,6,1,0.415547659,0.733944954,1,SOCIAL_ENGINEERING,-0.965925826,0.258819045,0.0,1.0,-0.5,0.866025404,12.08002007,0,1.339044045,0.121274285,0.051526803
TXN_9FFC0BFD20DE,CUST_5BE01A71,2023-12-26 09:28:00,38828.65,Mobile,Grocery,Access,Rivers,20-29,9,1,12,False,False,1,215926.37,702243.05,458646.8758,98,183429.8291,291643.8989,6,1,1.177154195,0.714285714,1,OTHER,0.707106781,-0.707106781,0.781831482,0.623489802,-2.45e-16,1.0,10.56693941,0,1.177154195,0.214999865,0.102168894
TXN_CA20B2FDBE03,CUST_205154E4,2023-12-16 21:13:00,2218448.09,IB,ATM_Withdrawal,UBA,Lagos,40+,21,5,12,True,False,1,13105.87,13105.87,0.0,94,139736.7436,244522.0942,6,1,0.093789048,0.723404255,1,OTHER,-0.707106781,0.707106781,-0.974927912,-0.222520934,-2.45e-16,1.0,14.6123189,0,0.093789048,0.132291375,0.042688662
TXN_14F3D47C1A36,CUST_96B4E6EF,2023-12-18 13:24:00,838031.34,Web,Electronics,Union,Lagos,20-29,13,0,12,False,False,1,59556.6,43260.375,16296.225,112,183492.0154,470564.7265,6,1,0.324571482,0.723214286,1,SOCIAL_ENGINEERING,-0.258819045,-0.965925826,0.0,1.0,-2.45e-16,1.0,13.63881197,0,0.324571482,0.369588322,0.121262784
TXN_DFB1A9D35F3A,CUST_7C66A2C9,2023-12-03 09:29:00,45733.68,Web,Retail,Fidelity,Lagos,40+,9,6,12,True,False,2,50260.52,200445.6733,248503.4988,106,146945.5946,220489.8221,6,1,0.311226539,0.679245283,0,,0.707106781,-0.707106781,-0.781831482,0.623489802,-2.45e-16,1.0,10.73061215,0,0.684065121,0.180890699,0.064972136
TXN_C4CD7ED6997B,CUST_0CDDD37B,2023-11-26 10:29:00,265032.29,Web,Airtime,FCMB,Abuja,40+,10,6,11,True,True,1,326800.01,122968.9933,144302.9043,103,146840.2722,290952.0057,6,1,2.225532407,0.67961165,1,SOCIAL_ENGINEERING,0.5,-0.866025404,-0.781831482,0.623489802,-0.5,0.866025404,12.48761072,0,2.225532407,0.490394602,0.218335418
TXN_B037F65A4FE9,CUST_CEF49072,2023-12-23 06:46:00,56355.16,Web,Restaurant,GTBank,Lagos,40+,6,5,12,True,False,1,56355.16,346835.335,290480.175,101,180434.0146,430907.5647,6,1,0.312329401,0.702970297,0,,1.0,6.12e-17,-0.974927912,-0.222520934,-2.45e-16,1.0,10.93944683,0,0.312329401,0.608492831,0.19254239
TXN_1C1D85FD1879,CUST_FC49F546,2023-12-21 13:24:00,1526660.59,Web,Transfer,FirstBank,Lagos,20-29,13,3,12,False,False,1,1526660.59,528015.1267,706189.6626,110,157623.6116,296164.7151,6,1,9.685420152,0.681818182,0,,-0.258819045,-0.965925826,0.433883739,-0.900968868,-2.45e-16,1.0,14.23859394,0,9.685420152,0.294540894,0.398295713
TXN_39ECA8CC2752,CUST_01E33AF9,2023-12-04 07:40:00,495886.39,Mobile,Electronics,UBA,Lagos,30-39,7,0,12,False,False,1,28754.3,169754.1125,137779.5297,114,128817.2594,140143.7344,6,1,0.223216026,0.789473684,1,SOCIAL_ENGINEERING,0.965925826,-0.258819045,0.0,1.0,-2.45e-16,1.0,13.11410414,0,0.223216026,0.369588322,0.118019409
TXN_0D640E59E9F2,CUST_C0103ABA,2023-11-28 10:16:00,853743.29,Mobile,Entertainment,Fidelity,Lagos,<20,10,1,11,False,True,1,20334.61,31108.385,10773.775,91,165762.7348,217006.2537,6,1,0.122672248,0.736263736,1,SOCIAL_ENGINEERING,0.5,-0.866025404,0.781831482,0.623489802,-0.5,0.866025404,13.657387,0,0.122672248,0.877424404,0.267152833
TXN_D5F1CD62A47F,CUST_9A589260,2023-11-26 01:19:00,272351.83,Mobile,Entertainment,GTBank,Other,30-39,1,6,11,True,False,1,1563137.64,800829.3,762308.34,106,119626.3736,215127.9439,5,1,13.06672205,0.735849057,1,SOCIAL_ENGINEERING,0.258819045,0.965925826,-0.781831482,0.623489802,-0.5,0.866025404,12.51485367,0,13.06672205,0.877424404,0.589360765
TXN_305ABEC12A90,CUST_2D3F104C,2023-11-11 10:50:00,148241.8,Web,Bill_Payment,FCMB,Other,40+,10,5,11,True,True,1,345459.19,217600.57,127858.62,75,218097.0489,713841.0565,6,1,1.583962771,0.733333333,1,SOCIAL_ENGINEERING,0.5,-0.866025404,-0.974927912,-0.222520934,-0.5,0.866025404,11.90660675,0,1.583962771,0.829641092,0.299579136
TXN_D143E0917F2E,CUST_550CA1C8,2023-11-18 22:18:00,60246.11,Mobile,Retail,Zenith,Other,20-29,22,5,11,True,False,3,418959.99,105617.455,129979.4101,108,146836.6178,208619.8608,6,1,2.205432265,0.685185185,1,PIN_COMPROMISE,-0.5,0.866025404,-0.974927912,-0.222520934,-0.5,0.866025404,11.00620988,0,8.559659228,0.180890699,0.137549496
TXN_1AB7781626CC,CUST_766004CC,2023-11-11 15:19:00,27048.41,POS,Electronics,Wema,Ogun,20-29,15,5,11,True,True,1,27048.41,65983.8925,83137.46266,111,151885.2842,229662.4143,6,1,0.178083295,0.63963964,0,,-0.707106781,-0.707106781,-0.974927912,-0.222520934,-0.5,0.866025404,10.20542047,0,0.178083295,0.369588322,0.116575162
TXN_39658BA3158F,CUST_D995EC13,2023-11-02 13:49:00,260532.3,Web,Medical,Fidelity,Lagos,20-29,13,3,11,False,False,1,234324.06,249383.355,15059.295,104,173099.9149,375340.5921,6,1,1.3536847,0.701923077,1,SOCIAL_ENGINEERING,-0.258819045,-0.965925826,0.433883739,-0.900968868,-0.5,0.866025404,12.47048596,0,1.3536847,0.121274285,0.079700196
TXN_431014F2D58A,CUST_15BAF40F,2023-11-30 11:25:00,398804.89,Mobile,Medical,GTBank,Other,30-39,11,3,11,False,True,1,33608.82,33608.82,0.0,106,134499.3582,302471.0261,6,1,0.249879037,0.669811321,1,SOCIAL_ENGINEERING,0.258819045,-0.965925826,0.433883739,-0.900968868,-0.5,0.866025404,12.89623009,0,0.249879037,0.121274285,0.044378415
TXN_3D4E4AAA60DF,CUST_9C280E35,2023-12-06 22:05:00,118843.63,Mobile,Retail,UBA,Lagos,40+,22,2,12,False,False,2,304381.73,128763.3467,41190.18214,106,146793.6436,334202.4423,6,1,0.832574861,0.622641509,1,ROBBERY,-0.5,0.866025404,0.974927912,-0.222520934,-2.45e-16,1.0,11.68557229,0,4.147041371,0.180890699,0.087538538
TXN_E789122F0F35,CUST_2758DE46,2023-12-12 17:20:00,195797.56,Mobile,Airtime,GTBank,Lagos,40+,17,1,12,False,False,1,195797.56,152340.8875,105989.4586,103,140107.8236,217165.5877,6,1,1.397467732,0.747572816,0,,-0.965925826,-0.258819045,0.781831482,0.623489802,-2.45e-16,1.0,12.18484165,0,1.397467732,0.490394602,0.191837348
TXN_C81CD272DB88,CUST_13EDAB19,2023-11-21 08:57:00,87478.04,Web,Electronics,UBA,Lagos,20-29,8,1,11,False,False,1,63286.75,59696.63,23140.45076,103,151974.9419,235229.4657,6,1,0.416426108,0.708737864,1,SOCIAL_ENGINEERING,0.866025404,-0.5,0.781831482,0.623489802,-0.5,0.866025404,11.3791545,0,0.416426108,0.369588322,0.124202132
TXN_542271E83C9D,CUST_07B88E8A,2023-12-07 01:21:00,152401.82,POS,Transfer,FCMB,Oyo,30-39,1,3,12,False,False,1,22569.39,22569.39,0.0,95,176535.1046,327391.4622,6,1,0.127845746,0.663157895,1,ROBBERY,0.258819045,0.965925826,0.433883739,-0.900968868,-2.45e-16,1.0,11.93428243,0,0.127845746,0.294540894,0.092453332
TXN_7427068A7A2E,CUST_847C0B9D,2023-11-12 22:03:00,7288.49,Mobile,ATM_Withdrawal,FCMB,Lagos,20-29,22,6,11,True,False,2,64083.88,235087.55,355170.1531,105,145927.5575,201726.8754,5,1,0.274157442,0.742857143,1,CARD_THEFT,-0.5,0.866025404,-0.781831482,0.623489802,-0.5,0.866025404,8.894188864,0,0.878291146,0.132291375,0.049668718
TXN_1A6988741757,CUST_5620B8B5,2023-12-29 14:10:00,58217.49,IB,Retail,UBA,Lagos,30-39,14,4,12,False,True,2,175713.76,87856.88,29639.39,106,142304.9396,196519.1629,5,1,0.409100914,0.679245283,0,,-0.5,-0.866025404,-0.433883739,-0.900968868,-2.45e-16,1.0,10.97195828,0,2.469521096,0.180890699,0.071479279
TXN_6B1F0A4B1254,CUST_51C9CDB4,2023-11-13 11:38:00,123787.95,ECOM,Grocery,Zenith,Ogun,30-39,11,0,11,False,True,1,114899.15,104859.1333,60019.9193,101,92731.53901,108370.0444,6,1,1.239038111,0.752475248,1,SOCIAL_ENGINEERING,0.258819045,-0.965925826,0.0,1.0,-0.5,0.866025404,11.72633338,0,1.239038111,0.214999865,0.104149179
TXN_624CA804624B,CUST_1C09F5C9,2023-11-20 13:29:00,54572.31,Mobile,Education,UBA,Lagos,30-39,13,0,11,False,False,1,4061.52,11348.13,7286.61,87,141470.7348,219352.6176,6,1,0.028709056,0.701149425,1,SOCIAL_ENGINEERING,-0.258819045,-0.965925826,0.0,1.0,-0.5,0.866025404,10.90730021,0,0.028709056,0.231290726,0.070305908
TXN_DC3D18FB0AB2,CUST_704E4A5E,2023-12-10 16:17:00,48912.39,Mobile,Fashion,GTBank,Rivers,40+,16,6,12,True,True,1,145300.76,360177.2733,277452.8295,109,170236.8364,288656.9907,5,1,0.853516251,0.724770642,1,SOCIAL_ENGINEERING,-0.866025404,-0.5,-0.781831482,0.623489802,-2.45e-16,1.0,10.79780646,0,0.853516251,0.542436434,0.19004345
TXN_0132C0631E47,CUST_6306F9BE,2023-11-07 13:16:00,110090.43,Mobile,Entertainment,Zenith,Other,40+,13,1,11,False,False,1,110090.43,741613.93,462568.0181,93,131635.6648,205846.2154,6,1,0.836320414,0.731182796,0,,-0.258819045,-0.965925826,0.781831482,0.623489802,-0.5,0.866025404,11.60906648,0,0.836320414,0.877424404,0.289989575
TXN_F97D996DC78A,CUST_5D764C4A,2023-12-04 05:34:00,266263.16,Mobile,Fashion,Sterling,Lagos,30-39,5,0,12,False,False,2,142121.12,71060.56,60439.14,100,181110.8055,332980.8381,5,1,0.058645652,0.67,1,SOCIAL_ENGINEERING,0.965925826,0.258819045,0.0,1.0,-2.45e-16,1.0,12.49224418,0,1.569429664,0.542436434,0.167629159
TXN_19788132494A,CUST_58E0DCD8,2023-12-31 17:44:00,53282.57,Mobile,Retail,Fidelity,Lagos,<20,17,6,12,True,False,1,38443.13,173322.6267,102787.241,99,149015.1244,195857.5294,6,1,0.257979666,0.636363636,1,SOCIAL_ENGINEERING,-0.965925826,-0.258819045,-0.781831482,0.623489802,-2.45e-16,1.0,10.88338331,0,0.257979666,0.180890699,0.062522559
TXN_459B2C1F6244,CUST_D81C2A01,2023-12-15 15:53:00,58601.62,POS,ATM_Withdrawal,Wema,Lagos,30-39,15,4,12,False,True,2,127011.6,84319.7925,28229.64384,93,165499.8458,309592.8217,6,1,0.503197549,0.677419355,1,CARD_THEFT,-0.707106781,-0.707106781,-0.433883739,-0.900968868,-2.45e-16,1.0,10.97853468,0,1.53487554,0.132291375,0.05785309
TXN_6152D54C69A0,CUST_7E03A170,2023-11-15 14:08:00,144302.2,POS,Entertainment,Access,Lagos,30-39,14,2,11,False,True,2,72947.63,38426.77,15738.92661,76,108311.8376,185094.7286,6,1,0.511951041,0.657894737,1,OTHER,-0.5,-0.866025404,0.974927912,-0.222520934,-0.5,0.866025404,11.87967192,0,1.346980314,0.877424404,0.281279813
TXN_BABD5D13C122,CUST_9D5FB0CC,2023-11-16 09:52:00,204782.97,IB,Fuel,Zenith,Lagos,40+,9,3,11,False,False,2,675189.91,259632.47,162703.8289,90,133954.8013,220532.2602,6,1,1.055823179,0.655555556,1,SOCIAL_ENGINEERING,0.707106781,-0.707106781,0.433883739,-0.900968868,-0.5,0.866025404,12.2297109,0,10.0807864,0.202718491,0.112651816
TXN_921AC19817EF,CUST_38BD508B,2023-12-21 10:10:00,135939.0,Web,Fuel,UBA,Abuja,20-29,10,3,12,False,True,1,135939.0,89379.775,46559.225,96,130101.3782,201191.985,6,1,1.044861761,0.729166667,0,,0.5,-0.866025404,0.433883739,-0.900968868,-2.45e-16,1.0,11.81996889,0,1.044861761,0.202718491,0.094251124
TXN_3AC9A6A922C7,CUST_68AC7137,2023-11-29 10:19:00,68605.66,Web,Medical,Sterling,Other,40+,10,2,11,False,True,1,360533.75,139076.6933,131290.0445,93,233326.0504,398209.2127,6,1,1.54518625,0.688172043,1,SOCIAL_ENGINEERING,0.5,-0.866025404,0.974927912,-0.222520934,-0.5,0.866025404,11.13614489,0,1.54518625,0.121274285,0.085828246
TXN_AC5D9792BF42,CUST_91D00A13,2023-11-20 11:02:00,81857.1,Mobile,Education,UBA,Abuja,30-39,11,0,11,False,True,1,146104.56,88247.655,57856.905,105,180528.4718,309254.1918,6,1,0.809311402,0.638095238,1,PHISHING,0.258819045,-0.965925826,0.0,1.0,-0.5,0.866025404,11.31274254,0,0.809311402,0.231290726,0.095285183
TXN_BDB8D6D9B2C0,CUST_94A51215,2023-11-03 13:22:00,26171.97,ECOM,ATM_Withdrawal,Wema,Abuja,40+,13,4,11,False,False,2,58875.69,50987.61333,30592.41175,96,136443.1877,251913.1093,6,1,0.191814473,0.729166667,0,,-0.258819045,-0.965925826,-0.433883739,-0.900968868,-0.5,0.866025404,10.17248248,0,0.863000337,0.132291375,0.047167847
TXN_F640820AEBF8,CUST_876AD27E,2023-12-23 10:33:00,63750.4,Web,Retail,FCMB,Other,30-39,10,5,12,True,True,2,170208.62,85104.31,21353.91,90,181872.0149,265074.716,5,1,0.350521489,0.755555556,0,,0.5,-0.866025404,-0.974927912,-0.222520934,-2.45e-16,1.0,11.06274642,0,1.87173034,0.180890699,0.068526315
TXN_020090544F47,CUST_AA0A3EA4,2023-11-15 16:55:00,36093.72,Web,Airtime,Wema,Lagos,40+,16,2,11,False,True,1,43611.75,32454.875,11156.875,98,204328.0007,313722.1906,6,1,0.213438865,0.683673469,1,CARD_THEFT,-0.866025404,-0.5,0.974927912,-0.222520934,-0.5,0.866025404,10.49390187,0,0.213438865,0.490394602,0.153948424
TXN_637F7F514116,CUST_123BDF19,2023-12-05 12:33:00,46982.27,Web,Transfer,Wema,Lagos,40+,12,1,12,False,False,1,46982.27,47100.0,117.73,111,143286.6873,196823.8718,6,1,0.327887698,0.648648649,0,,1.22e-16,-1.0,0.781831482,0.623489802,-2.45e-16,1.0,10.75754686,0,0.327887698,0.294540894,0.098854675
TXN_988A02F5C880,CUST_D223C6DC,2023-12-14 13:28:00,219743.7,IB,Fuel,Wema,Lagos,40+,13,3,12,False,False,1,219743.7,331986.195,112242.495,91,194173.0042,308477.5765,5,1,1.131684444,0.714285714,0,,-0.258819045,-0.965925826,0.433883739,-0.900968868,-2.45e-16,1.0,12.3002217,0,1.131684444,0.202718491,0.09702945
TXN_2C0D107D6150,CUST_BC0150A1,2023-12-05 08:17:00,17690.81,Web,Electronics,GTBank,Lagos,20-29,8,1,12,False,False,1,17690.81,60272.76667,37867.05468,107,140321.6124,208455.3714,6,1,0.126072411,0.757009346,0,,0.866025404,-0.5,0.781831482,0.623489802,-2.45e-16,1.0,9.7808571,0,0.126072411,0.369588322,0.114910814
